Time (UTC),Channel1,Channel2,Channel3
5/22/2021 18:33,,161.6,154.5
5/22/2021 18:33,,,154.5
5/22/2021 18:34,250,,
5/22/2021 18:34,250,,
5/22/2021 18:34,,161.6,
5/22/2021 18:34,,161.6,154.5
5/22/2021 18:34,,,154.5
5/22/2021 18:35,251.4,,
5/22/2021 18:35,251.4,,
5/22/2021 18:35,,161.6,
5/22/2021 18:35,,161.6,154.6
5/22/2021 18:35,,,154.6
5/22/2021 18:36,251.9,,
5/22/2021 18:36,251.9,,
5/22/2021 18:36,,161.6,
5/22/2021 18:36,,161.6,154.6
5/22/2021 18:36,,,154.6
5/22/2021 18:37,251.4,,
5/22/2021 18:37,251.4,,
5/22/2021 18:37,,161.6,
5/22/2021 18:37,,161.6,154.6
5/22/2021 18:37,,,154.6
5/22/2021 18:38,251.8,,
5/22/2021 18:38,251.8,,
5/22/2021 18:38,,161.6,
5/22/2021 18:38,,161.6,154.7
5/22/2021 18:38,,,154.7
5/22/2021 18:39,250.9,,
5/22/2021 18:39,250.9,,
5/22/2021 18:39,,161.7,
5/22/2021 18:39,,161.7,154.7
5/22/2021 18:39,,,154.7
5/22/2021 18:40,251.6,,
5/22/2021 18:40,251.6,,
5/22/2021 18:40,,161.7,
5/22/2021 18:40,,161.7,154.8
5/22/2021 18:40,,,154.8
5/22/2021 18:41,251.4,,
5/22/2021 18:41,251.4,,
5/22/2021 18:41,,161.7,
5/22/2021 18:41,,161.7,154.8
5/22/2021 18:41,,,154.8
5/22/2021 18:42,251.5,,
5/22/2021 18:42,251.5,,
5/22/2021 18:42,,161.8,
5/22/2021 18:42,,161.8,154.8
5/22/2021 18:42,,,154.8
5/22/2021 18:43,252,,
5/22/2021 18:43,252,,
5/22/2021 18:43,,161.8,
5/22/2021 18:43,,161.8,154.9
5/22/2021 18:43,,,154.9
5/22/2021 18:44,252,,
5/22/2021 18:44,252,,
5/22/2021 18:44,,161.8,
5/22/2021 18:44,,161.8,154.9
5/22/2021 18:44,,,154.9
5/22/2021 18:45,251.2,,
5/22/2021 18:45,251.2,,
5/22/2021 18:45,,161.8,
5/22/2021 18:45,,161.8,154.9
5/22/2021 18:45,,,154.9
5/22/2021 18:46,249.2,,
5/22/2021 18:46,249.2,,
5/22/2021 18:46,,161.8,
5/22/2021 18:46,,161.8,155
5/22/2021 18:46,,,155
5/22/2021 18:47,237.7,,
5/22/2021 18:47,237.7,,
5/22/2021 18:47,,161.9,
5/22/2021 18:47,,161.9,155
5/22/2021 18:47,,,155
5/22/2021 18:48,231.2,,
5/22/2021 18:48,231.2,,
5/22/2021 18:48,,161.9,
5/22/2021 18:48,,161.9,155
5/22/2021 18:48,,,155
5/22/2021 18:49,228.3,,
5/22/2021 18:49,228.3,,
5/22/2021 18:49,,161.9,
5/22/2021 18:49,,161.9,155.1
5/22/2021 18:49,,,155.1
5/22/2021 18:50,227.5,,
5/22/2021 18:50,227.5,,
5/22/2021 18:50,,161.9,
5/22/2021 18:50,,161.9,155.1
5/22/2021 18:50,,,155.1
5/22/2021 18:51,227.1,,
5/22/2021 18:51,227.1,,
5/22/2021 18:51,,161.9,
5/22/2021 18:51,,161.9,155.2
5/22/2021 18:51,,,155.2
5/22/2021 18:52,227.4,,
5/22/2021 18:52,227.4,,
5/22/2021 18:52,,161.9,
5/22/2021 18:52,,161.9,155.2
5/22/2021 18:52,,,155.2
5/22/2021 18:53,227.9,,
5/22/2021 18:53,227.9,,
5/22/2021 18:53,,161.9,
5/22/2021 18:53,,161.9,155.2
5/22/2021 18:53,,,155.2
5/22/2021 18:54,228.2,,
5/22/2021 18:54,228.2,,
5/22/2021 18:54,,161.9,
5/22/2021 18:54,,161.9,155.3
5/22/2021 18:54,,,155.3
5/22/2021 18:55,228.4,,
5/22/2021 18:55,228.4,,
5/22/2021 18:55,,161.9,
5/22/2021 18:55,,161.9,155.3
5/22/2021 18:55,,,155.3
5/22/2021 18:56,229,,
5/22/2021 18:56,229,,
5/22/2021 18:56,,161.9,
5/22/2021 18:56,,161.9,155.3
5/22/2021 18:56,,,155.3
5/22/2021 18:57,229.5,,
5/22/2021 18:57,229.5,,
5/22/2021 18:57,,161.8,
5/22/2021 18:57,,161.8,155.4
5/22/2021 18:57,,,155.4
5/22/2021 18:58,229.4,,
5/22/2021 18:58,229.4,,
5/22/2021 18:58,,161.8,
5/22/2021 18:58,,161.8,155.4
5/22/2021 18:58,,,155.4
5/22/2021 18:59,229.9,,
5/22/2021 18:59,229.9,,
5/22/2021 18:59,,161.8,
5/22/2021 18:59,,161.8,155.4
5/22/2021 18:59,,,155.4
5/22/2021 19:00,231.7,,
5/22/2021 19:00,231.7,,
5/22/2021 19:00,,161.7,
5/22/2021 19:00,,161.7,155.4
5/22/2021 19:00,,,155.4
5/22/2021 19:01,233.1,,
5/22/2021 19:01,233.1,,
5/22/2021 19:01,,161.7,
5/22/2021 19:01,,161.7,155.5
5/22/2021 19:01,,,155.5
5/22/2021 19:02,233.9,,
5/22/2021 19:02,233.9,,
5/22/2021 19:02,,161.6,
5/22/2021 19:02,,161.6,155.5
5/22/2021 19:02,,,155.5
5/22/2021 19:03,235.2,,
5/22/2021 19:03,235.2,,
5/22/2021 19:03,,161.6,
5/22/2021 19:03,,161.6,155.5
5/22/2021 19:03,,,155.5
5/22/2021 19:04,235.1,,
5/22/2021 19:04,235.1,,
5/22/2021 19:04,,161.6,
5/22/2021 19:04,,161.6,155.5
5/22/2021 19:04,,,155.5
5/22/2021 19:05,235.9,,
5/22/2021 19:05,235.9,,
5/22/2021 19:05,,161.6,
5/22/2021 19:05,,161.6,155.5
5/22/2021 19:05,,,155.5
5/22/2021 19:06,235.5,,
5/22/2021 19:06,235.5,,
5/22/2021 19:06,,161.6,
5/22/2021 19:06,,161.6,155.5
5/22/2021 19:06,,,155.5
5/22/2021 19:07,236.3,,
5/22/2021 19:07,236.3,,
5/22/2021 19:07,,161.6,
5/22/2021 19:07,,161.6,155.6
5/22/2021 19:07,,,155.6
5/22/2021 19:08,237.3,,
5/22/2021 19:08,237.3,,
5/22/2021 19:08,,161.6,
5/22/2021 19:08,,161.6,155.6
5/22/2021 19:08,,,155.6
5/22/2021 19:09,238.5,,
5/22/2021 19:09,238.5,,
5/22/2021 19:09,,161.6,
5/22/2021 19:09,,161.6,155.6
5/22/2021 19:09,,,155.6
5/22/2021 19:10,239.3,,
5/22/2021 19:10,239.3,,
5/22/2021 19:10,,161.6,
5/22/2021 19:10,,161.6,155.6
5/22/2021 19:10,,,155.6
5/22/2021 19:11,238.9,,
5/22/2021 19:11,238.9,,
5/22/2021 19:11,,161.6,
5/22/2021 19:11,,161.6,155.6
5/22/2021 19:11,,,155.6
5/22/2021 19:12,239.7,,
5/22/2021 19:12,239.7,,
5/22/2021 19:12,,161.7,
5/22/2021 19:12,,161.7,155.6
5/22/2021 19:12,,,155.6
5/22/2021 19:13,241.3,,
5/22/2021 19:13,241.3,,
5/22/2021 19:13,,161.7,
5/22/2021 19:13,,161.7,155.6
5/22/2021 19:13,,,155.6
5/22/2021 19:14,241.1,,
5/22/2021 19:14,241.1,,
5/22/2021 19:14,,161.7,
5/22/2021 19:14,,161.7,155.6
5/22/2021 19:14,,,155.6
5/22/2021 19:15,242.2,,
5/22/2021 19:15,242.2,,
5/22/2021 19:15,,161.7,
5/22/2021 19:15,,161.7,155.6
5/22/2021 19:15,,,155.6
5/22/2021 19:16,244,,
5/22/2021 19:16,244,,
5/22/2021 19:16,,161.7,
5/22/2021 19:16,,161.7,155.6
5/22/2021 19:16,,,155.6
5/22/2021 19:17,245,,
5/22/2021 19:17,245,,
5/22/2021 19:17,,161.7,
5/22/2021 19:17,,161.7,155.6
5/22/2021 19:17,,,155.6
5/22/2021 19:18,245.3,,
5/22/2021 19:18,245.3,,
5/22/2021 19:18,,161.7,
5/22/2021 19:18,,161.7,155.6
5/22/2021 19:18,,,155.6
5/22/2021 19:19,245.6,,
5/22/2021 19:19,245.6,,
5/22/2021 19:19,,161.7,
5/22/2021 19:19,,161.7,155.6
5/22/2021 19:19,,,155.6
5/22/2021 19:20,246.7,,
5/22/2021 19:20,246.7,,
5/22/2021 19:20,,161.7,
5/22/2021 19:20,,161.7,155.6
5/22/2021 19:20,,,155.6
5/22/2021 19:21,247.2,,
5/22/2021 19:21,247.2,,
5/22/2021 19:21,,161.8,
5/22/2021 19:21,,161.8,155.6
5/22/2021 19:21,,,155.6
5/22/2021 19:22,248.1,,
5/22/2021 19:22,248.1,,
5/22/2021 19:22,,161.8,
5/22/2021 19:22,,161.8,155.6
5/22/2021 19:22,,,155.6
5/22/2021 19:23,247.9,,
5/22/2021 19:23,247.9,,
5/22/2021 19:23,,161.8,
5/22/2021 19:23,,161.8,155.6
5/22/2021 19:23,,,155.6
5/22/2021 19:24,247.4,,
5/22/2021 19:24,247.4,,
5/22/2021 19:24,,161.8,
5/22/2021 19:24,,161.8,155.6
5/22/2021 19:24,,,155.6
5/22/2021 19:25,246.8,,
5/22/2021 19:25,246.8,,
5/22/2021 19:25,,161.8,
5/22/2021 19:25,,161.8,155.7
5/22/2021 19:25,,,155.7
5/22/2021 19:26,247,,
5/22/2021 19:26,247,,
5/22/2021 19:26,,161.9,
5/22/2021 19:26,,161.9,155.7
5/22/2021 19:26,,,155.7
5/22/2021 19:27,247.8,,
5/22/2021 19:27,247.8,,
5/22/2021 19:27,,161.9,
5/22/2021 19:27,,161.9,155.7
5/22/2021 19:27,,,155.7
5/22/2021 19:28,248.9,,
5/22/2021 19:28,248.9,,
5/22/2021 19:28,,162,
5/22/2021 19:28,,162,155.7
5/22/2021 19:28,,,155.7
5/22/2021 19:29,248.6,,
5/22/2021 19:29,248.6,,
5/22/2021 19:29,,162,
5/22/2021 19:29,,162,155.7
5/22/2021 19:29,,,155.7
5/22/2021 19:30,247.4,,
5/22/2021 19:30,247.4,,
5/22/2021 19:30,,162,
5/22/2021 19:30,,162,155.7
5/22/2021 19:30,,,155.7
5/22/2021 19:31,248.2,,
5/22/2021 19:31,248.2,,
5/22/2021 19:31,,162.1,
5/22/2021 19:31,,162.1,155.8
5/22/2021 19:31,,,155.8
5/22/2021 19:32,248.6,,
5/22/2021 19:32,248.6,,
5/22/2021 19:32,,162.1,
5/22/2021 19:32,,162.1,155.8
5/22/2021 19:32,,,155.8
5/22/2021 19:33,247.8,,
5/22/2021 19:33,247.8,,
5/22/2021 19:33,,162.1,
5/22/2021 19:33,,162.1,155.8
5/22/2021 19:33,,,155.8
5/22/2021 19:34,248,,
5/22/2021 19:34,248,,
5/22/2021 19:34,,162.2,
5/22/2021 19:34,,162.2,155.8
5/22/2021 19:34,,,155.8
5/22/2021 19:35,247.7,,
5/22/2021 19:35,247.7,,
5/22/2021 19:35,,162.2,
5/22/2021 19:35,,162.2,155.9
5/22/2021 19:35,,,155.9
5/22/2021 19:36,247.1,,
5/22/2021 19:36,247.1,,
5/22/2021 19:36,,162.2,
5/22/2021 19:36,,162.2,155.9
5/22/2021 19:36,,,155.9
5/22/2021 19:37,247.7,,
5/22/2021 19:37,247.7,,
5/22/2021 19:37,,162.2,
5/22/2021 19:37,,162.2,155.9
5/22/2021 19:37,,,155.9
5/22/2021 19:38,247.1,,
5/22/2021 19:38,247.1,,
5/22/2021 19:38,,162.3,
5/22/2021 19:38,,162.3,156
5/22/2021 19:38,,,156
5/22/2021 19:39,246.2,,
5/22/2021 19:39,246.2,,
5/22/2021 19:39,,162.3,
5/22/2021 19:39,,162.3,156
5/22/2021 19:39,,,156
5/22/2021 19:40,246.2,,
5/22/2021 19:40,246.2,,
5/22/2021 19:40,,162.3,
5/22/2021 19:40,,162.3,156
5/22/2021 19:40,,,156
5/22/2021 19:41,246.3,,
5/22/2021 19:41,246.3,,
5/22/2021 19:41,,162.3,
5/22/2021 19:41,,162.3,156.1
5/22/2021 19:41,,,156.1
5/22/2021 19:42,246.6,,
5/22/2021 19:42,246.6,,
5/22/2021 19:42,,162.3,
5/22/2021 19:42,,162.3,156.1
5/22/2021 19:42,,,156.1
5/22/2021 19:43,248,,
5/22/2021 19:43,248,,
5/22/2021 19:43,,162.4,
5/22/2021 19:43,,162.4,156.1
5/22/2021 19:43,,,156.1
5/22/2021 19:44,247.1,,
5/22/2021 19:44,247.1,,
5/22/2021 19:44,,162.4,
5/22/2021 19:44,,162.4,156.2
5/22/2021 19:44,,,156.2
5/22/2021 19:45,247.2,,
5/22/2021 19:45,247.2,,
5/22/2021 19:45,,162.4,
5/22/2021 19:45,,162.4,156.2
5/22/2021 19:45,,,156.2
5/22/2021 19:46,247.6,,
5/22/2021 19:46,247.6,,
5/22/2021 19:46,,162.5,
5/22/2021 19:46,,162.5,156.3
5/22/2021 19:46,,,156.3
5/22/2021 19:47,246.2,,
5/22/2021 19:47,246.2,,
5/22/2021 19:47,,162.5,
5/22/2021 19:47,,162.5,156.3
5/22/2021 19:47,,,156.3
5/22/2021 19:48,245.1,,
5/22/2021 19:48,245.1,,
5/22/2021 19:48,,162.6,
5/22/2021 19:48,,162.6,156.4
5/22/2021 19:48,,,156.4
5/22/2021 19:49,244.8,,
5/22/2021 19:49,244.8,,
5/22/2021 19:49,,162.6,
5/22/2021 19:49,,162.6,156.4
5/22/2021 19:49,,,156.4
5/22/2021 19:50,244.4,,
5/22/2021 19:50,244.4,,
5/22/2021 19:50,,162.6,
5/22/2021 19:50,,162.6,156.5
5/22/2021 19:50,,,156.5
5/22/2021 19:51,243.2,,
5/22/2021 19:51,243.2,,
5/22/2021 19:51,,162.6,
5/22/2021 19:51,,162.6,156.5
5/22/2021 19:51,,,156.5
5/22/2021 19:52,242.5,,
5/22/2021 19:52,242.5,,
5/22/2021 19:52,,162.7,
5/22/2021 19:52,,162.7,156.6
5/22/2021 19:52,,,156.6
5/22/2021 19:53,242.1,,
5/22/2021 19:53,242.1,,
5/22/2021 19:53,,162.7,
5/22/2021 19:53,,162.7,156.6
5/22/2021 19:53,,,156.6
5/22/2021 19:54,241.3,,
5/22/2021 19:54,241.3,,
5/22/2021 19:54,,162.7,
5/22/2021 19:54,,162.7,156.7
5/22/2021 19:54,,,156.7
5/22/2021 19:55,239.9,,
5/22/2021 19:55,239.9,,
5/22/2021 19:55,,162.8,
5/22/2021 19:55,,162.8,156.7
5/22/2021 19:55,,,156.7
5/22/2021 19:56,239.9,,
5/22/2021 19:56,239.9,,
5/22/2021 19:56,,162.8,
5/22/2021 19:56,,162.8,156.8
5/22/2021 19:56,,,156.8
5/22/2021 19:57,239.7,,
5/22/2021 19:57,239.7,,
5/22/2021 19:57,,162.8,
5/22/2021 19:57,,162.8,156.8
5/22/2021 19:57,,,156.8
5/22/2021 19:58,239.3,,
5/22/2021 19:58,239.3,,
5/22/2021 19:58,,162.9,
5/22/2021 19:58,,162.9,156.9
5/22/2021 19:58,,,156.9
5/22/2021 19:59,239.6,,
5/22/2021 19:59,239.6,,
5/22/2021 19:59,,162.9,
5/22/2021 19:59,,162.9,156.9
5/22/2021 19:59,,,156.9
5/22/2021 20:00,240.1,,
5/22/2021 20:00,240.1,,
5/22/2021 20:00,,162.9,
5/22/2021 20:00,,162.9,157
5/22/2021 20:00,,,157
5/22/2021 20:01,241.1,,
5/22/2021 20:01,241.1,,
5/22/2021 20:01,,162.9,
5/22/2021 20:01,,162.9,157
5/22/2021 20:01,,,157
5/22/2021 20:02,236.6,,
5/22/2021 20:02,236.6,,
5/22/2021 20:02,,163,
5/22/2021 20:02,,163,157.1
5/22/2021 20:02,,,157.1
5/22/2021 20:03,233.3,,
5/22/2021 20:03,233.3,,
5/22/2021 20:03,,163,
5/22/2021 20:03,,163,157.1
5/22/2021 20:03,,,157.1
5/22/2021 20:04,233.3,,
5/22/2021 20:04,233.3,,
5/22/2021 20:04,,163,
5/22/2021 20:04,,163,157.2
5/22/2021 20:04,,,157.2
5/22/2021 20:05,231.1,,
5/22/2021 20:05,231.1,,
5/22/2021 20:05,,163,
5/22/2021 20:05,,163,157.2
5/22/2021 20:05,,,157.2
5/22/2021 20:06,230.1,,
5/22/2021 20:06,230.1,,
5/22/2021 20:06,,163,
5/22/2021 20:06,,163,157.3
5/22/2021 20:06,,,157.3
5/22/2021 20:07,229.4,,
5/22/2021 20:07,229.4,,
5/22/2021 20:07,,163,
5/22/2021 20:07,,163,157.3
5/22/2021 20:07,,,157.3
5/22/2021 20:08,228.4,,
5/22/2021 20:08,228.4,,
5/22/2021 20:08,,163,
5/22/2021 20:08,,163,157.4
5/22/2021 20:08,,,157.4
5/22/2021 20:09,228,,
5/22/2021 20:09,228,,
5/22/2021 20:09,,163,
5/22/2021 20:09,,163,157.4
5/22/2021 20:09,,,157.4
5/22/2021 20:10,227.9,,
5/22/2021 20:10,227.9,,
5/22/2021 20:10,,163,
5/22/2021 20:10,,163,157.5
5/22/2021 20:10,,,157.5
5/22/2021 20:11,228.7,,
5/22/2021 20:11,228.7,,
5/22/2021 20:11,,163.1,
5/22/2021 20:11,,163.1,157.5
5/22/2021 20:11,,,157.5
5/22/2021 20:12,228.7,,
5/22/2021 20:12,228.7,,
5/22/2021 20:12,,163.1,
5/22/2021 20:12,,163.1,157.5
5/22/2021 20:12,,,157.5
5/22/2021 20:13,227.4,,
5/22/2021 20:13,227.4,,
5/22/2021 20:13,,163.2,
5/22/2021 20:13,,163.2,157.6
5/22/2021 20:13,,,157.6
5/22/2021 20:14,229,,
5/22/2021 20:14,229,,
5/22/2021 20:14,,163.3,
5/22/2021 20:14,,163.3,157.6
5/22/2021 20:14,,,157.6
5/22/2021 20:15,227.8,,
5/22/2021 20:15,227.8,,
5/22/2021 20:15,,163.3,
5/22/2021 20:15,,163.3,157.6
5/22/2021 20:15,,,157.6
5/22/2021 20:16,224.9,,
5/22/2021 20:16,224.9,,
5/22/2021 20:16,,163.4,
5/22/2021 20:16,,163.4,157.7
5/22/2021 20:16,,,157.7
5/22/2021 20:17,224.5,,
5/22/2021 20:17,224.5,,
5/22/2021 20:17,,163.4,
5/22/2021 20:17,,163.4,157.7
5/22/2021 20:17,,,157.7
5/22/2021 20:18,193.2,,
5/22/2021 20:18,193.2,,
5/22/2021 20:18,,173.2,
5/22/2021 20:18,,173.2,157.8
5/22/2021 20:18,,,157.8
5/22/2021 20:19,169.9,,
5/22/2021 20:19,169.9,,
5/22/2021 20:19,,177.9,
5/22/2021 20:19,,177.9,102.8
5/22/2021 20:19,,,102.8
5/22/2021 20:20,,178.5,
5/22/2021 20:20,,178.5,161
5/22/2021 20:20,,,161
5/22/2021 20:25,,178,169
5/22/2021 20:25,,178,169
5/22/2021 20:26,,177.3,168.8
5/22/2021 20:26,,177.3,168.8
5/22/2021 20:27,,176.6,168.5
5/22/2021 20:27,,176.6,168.5
5/22/2021 20:28,,176,168.2
5/22/2021 20:28,,176,168.2
5/22/2021 20:29,,175.4,167.8
5/22/2021 20:29,,175.4,167.8
5/22/2021 20:30,,174.9,167.4
5/22/2021 20:30,,174.9,167.4
5/22/2021 20:31,,174.6,167
5/22/2021 20:31,,174.6,167
5/22/2021 20:32,,174.4,166.7
5/22/2021 20:32,,174.4,166.7
5/22/2021 20:33,,174.3,166.4
5/22/2021 20:33,,174.3,166.4
5/22/2021 20:34,,174.4,166.2
5/22/2021 20:34,,174.4,166.2
5/22/2021 20:35,,174.5,166
5/22/2021 20:35,,174.5,166
5/22/2021 20:36,,174.7,165.9
5/22/2021 20:36,,174.7,165.9
5/22/2021 20:37,,175,165.8
5/22/2021 20:37,,175,165.8
5/22/2021 20:38,,175.3,165.7
5/22/2021 20:38,,175.3,165.7
5/22/2021 20:39,,175.8,165.7
5/22/2021 20:39,,175.8,165.7
5/22/2021 20:40,,176.2,165.7
5/22/2021 20:40,,176.2,165.7
5/22/2021 20:41,,176.7,165.8
5/22/2021 20:41,,176.7,165.8
5/22/2021 20:42,,177.2,165.9
5/22/2021 20:42,,177.2,165.9
5/22/2021 20:43,,177.7,166.1
5/22/2021 20:43,,177.7,166.1
5/22/2021 20:44,,178.2,166.2
5/22/2021 20:44,,178.2,166.2
5/22/2021 20:45,,178.6,166.4
5/22/2021 20:45,,178.7,166.4
5/22/2021 20:45,,178.7,166.4
5/22/2021 20:46,,179.2,166.6
5/22/2021 20:46,,179.2,166.6
5/22/2021 20:47,,179.7,166.8
5/22/2021 20:47,,179.7,166.8
5/22/2021 20:48,,180.2,167
5/22/2021 20:48,,180.2,167
5/22/2021 20:49,,180.8,167.2
5/22/2021 20:49,,180.8,167.2
5/22/2021 20:50,,181.2,167.5
5/22/2021 20:50,,181.2,167.5
5/22/2021 20:51,,181.7,167.8
5/22/2021 20:51,,181.7,167.8
5/22/2021 20:52,,182.1,168
5/22/2021 20:52,,182.1,168
5/22/2021 20:53,,182.6,168.3
5/22/2021 20:53,,182.6,168.3
5/22/2021 20:54,,183.1,168.6
5/22/2021 20:54,,183.1,168.6
5/22/2021 20:55,,183.5,168.9
5/22/2021 20:55,,183.5,168.9
5/22/2021 20:56,,184,169.2
5/22/2021 20:56,,184,169.2
5/22/2021 20:57,,184.5,169.6
5/22/2021 20:57,,184.5,169.6
5/22/2021 20:58,,184.9,169.9
5/22/2021 20:58,,184.9,169.9
5/22/2021 20:59,,185.3,170.2
5/22/2021 20:59,,185.3,170.2
5/22/2021 21:00,,185.7,170.6
5/22/2021 21:00,,185.7,170.6
5/22/2021 21:01,,186,170.9
5/22/2021 21:01,,186,170.9
5/22/2021 21:02,,186.3,171.2
5/22/2021 21:02,,186.3,171.2
5/22/2021 21:03,,186.6,171.6
5/22/2021 21:03,,186.6,171.6
5/22/2021 21:04,,187,171.9
5/22/2021 21:04,,187,171.9
5/22/2021 21:05,,187.4,172.3
5/22/2021 21:05,,187.4,172.3
5/22/2021 21:06,,187.7,172.7
5/22/2021 21:06,,187.7,172.7
5/22/2021 21:07,,188.1,173
5/22/2021 21:07,,188.1,173
5/22/2021 21:08,,188.4,173.4
5/22/2021 21:08,,188.4,173.4
5/22/2021 21:09,,188.6,173.8
5/22/2021 21:09,,188.6,173.8
5/22/2021 21:10,,189,174.2
5/22/2021 21:10,,189,174.2
5/22/2021 21:11,,189.2,174.6
5/22/2021 21:11,,189.2,174.6
5/22/2021 21:12,,189.5,175
5/22/2021 21:12,,189.5,175
5/22/2021 21:13,,189.7,175.4
5/22/2021 21:13,,189.7,175.4
5/22/2021 21:14,,190.1,175.8
5/22/2021 21:14,,190.1,175.8
5/22/2021 21:15,,190.3,176.3
5/22/2021 21:15,,190.3,176.3
5/22/2021 21:16,,190.7,176.7
5/22/2021 21:16,,190.7,176.7
5/22/2021 21:17,,191,177.2
5/22/2021 21:17,,191,177.2
5/22/2021 21:18,,191.3,177.6
5/22/2021 21:18,,191.3,177.6
5/22/2021 21:19,,191.5,178.1
5/22/2021 21:19,,191.5,178.1
5/22/2021 21:20,,191.8,178.5
5/22/2021 21:20,,191.8,178.5
5/22/2021 21:21,,192.1,178.9
5/22/2021 21:21,,192.1,178.9
5/22/2021 21:22,,192.3,179.3
5/22/2021 21:22,,192.3,179.3
5/22/2021 21:23,,192.6,179.8
5/22/2021 21:23,,192.6,179.8
5/22/2021 21:24,,192.8,180.2
5/22/2021 21:24,,192.8,180.2
5/22/2021 21:25,,193.1,180.6
5/22/2021 21:25,,193.1,180.6
5/22/2021 21:26,,193.4,181.1
5/22/2021 21:26,,193.4,181.1
5/22/2021 21:27,,193.7,181.5
5/22/2021 21:27,,193.7,181.5
5/22/2021 21:28,,194,181.9
5/22/2021 21:28,,194,181.9
5/22/2021 21:29,,194.2,182.3
5/22/2021 21:29,,194.2,182.3
5/22/2021 21:30,,194.4,182.7
5/22/2021 21:30,,194.4,182.7
5/22/2021 21:31,,194.6,183.1
5/22/2021 21:31,,194.6,183.1
5/22/2021 21:32,,194.9,183.5
5/22/2021 21:32,,194.9,183.5
5/22/2021 21:33,,195.2,183.9
5/22/2021 21:33,,195.2,183.9
5/22/2021 21:34,,195.4,184.3
5/22/2021 21:34,,195.4,184.3
5/22/2021 21:35,,195.7,184.7
5/22/2021 21:35,,195.7,184.7
5/22/2021 21:36,,196.1,185.1
5/22/2021 21:36,,196.1,185.1
5/22/2021 21:37,,196.3,185.5
5/22/2021 21:37,,196.3,185.5
5/22/2021 21:38,,196.7,185.9
5/22/2021 21:38,,196.7,185.9
5/22/2021 21:39,,197,186.4
5/22/2021 21:39,,197,186.4
5/22/2021 21:40,,197.3,186.8
5/22/2021 21:40,,197.3,186.8
5/22/2021 21:41,,197.6,187.2
5/22/2021 21:41,,197.6,187.2
5/22/2021 21:42,,198,187.6
5/22/2021 21:42,,198,187.6
5/22/2021 21:43,,198.2,188
5/22/2021 21:43,,198.2,188
5/22/2021 21:44,,198.6,188.4
5/22/2021 21:44,,198.6,188.4
5/22/2021 21:45,,198.9,188.8
5/22/2021 21:45,,198.9,188.8
5/22/2021 21:46,,199.2,189.2
5/22/2021 21:46,,199.2,189.2
5/22/2021 21:47,,199.5,189.6
5/22/2021 21:47,,199.5,189.6
5/22/2021 21:48,,199.9,190
5/22/2021 21:48,,199.9,190
5/22/2021 21:49,,200.2,190.4
5/22/2021 21:49,,200.2,190.4
5/22/2021 21:50,,200.5,190.8
5/22/2021 21:50,,200.5,190.8
5/22/2021 21:51,,200.8,191.2
5/22/2021 21:51,,200.8,191.2
5/22/2021 21:52,,201.1,191.6
5/22/2021 21:52,,201.1,191.6
5/22/2021 21:53,,201.5,192
5/22/2021 21:53,,201.5,192
5/22/2021 21:54,,201.8,192.4
5/22/2021 21:54,,201.8,192.4
5/22/2021 21:55,,202,192.8
5/22/2021 21:55,,202,192.8
5/22/2021 21:56,,202.4,193.2
5/22/2021 21:56,,202.4,193.2
5/22/2021 21:57,,202.6,193.6
5/22/2021 21:57,,202.6,193.6
5/22/2021 21:58,,202.9,193.9
5/22/2021 21:58,,202.9,193.9
5/22/2021 21:59,,203.2,194.3
5/22/2021 21:59,,203.2,194.3
5/22/2021 21:59,,203.3,194.4
5/22/2021 21:59,,203.3,194.4
5/22/2021 22:00,,203.5,194.7
5/22/2021 22:00,,203.5,194.7
5/22/2021 22:00,,203.6,194.8
5/22/2021 22:00,,203.6,194.8
5/22/2021 22:01,,203.7,195
5/22/2021 22:01,,203.7,195
5/22/2021 22:01,,203.8,195.2
5/22/2021 22:01,,203.8,195.2
5/22/2021 22:02,,204,195.4
5/22/2021 22:02,,204,195.4
5/22/2021 22:02,,204.1,195.5
5/22/2021 22:02,,204.1,195.5
5/22/2021 22:03,,204.3,195.8
5/22/2021 22:03,,204.3,195.8
5/22/2021 22:03,,204.3,195.9
5/22/2021 22:03,,204.3,195.9
5/22/2021 22:04,,204.4,196.1
5/22/2021 22:04,,204.4,196.1
5/22/2021 22:04,,204.5,196.2
5/22/2021 22:04,,204.5,196.2
5/22/2021 22:05,,204.7,196.4
5/22/2021 22:05,,204.7,196.4
5/22/2021 22:05,,204.8,196.5
5/22/2021 22:05,,204.8,196.5
5/22/2021 22:06,,205,196.8
5/22/2021 22:06,,205,196.8
5/22/2021 22:06,,205.1,196.9
5/22/2021 22:06,,205.1,196.9
5/22/2021 22:07,,205.2,197.1
5/22/2021 22:07,,205.2,197.1
5/22/2021 22:07,,205.3,197.2
5/22/2021 22:07,,205.3,197.2
5/22/2021 22:08,,205.5,197.4
5/22/2021 22:08,,205.5,197.4
5/22/2021 22:08,,205.5,197.5
5/22/2021 22:08,,205.5,197.5
5/22/2021 22:09,,205.7,197.8
5/22/2021 22:09,,205.7,197.8
5/22/2021 22:09,,205.8,197.9
5/22/2021 22:09,,205.8,197.9
5/22/2021 22:10,,206,198.1
5/22/2021 22:10,,206,198.1
5/22/2021 22:10,,206,198.2
5/22/2021 22:10,,206,198.2
5/22/2021 22:11,,206.1,198.4
5/22/2021 22:11,,206.1,198.4
